0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.5239333510398865,0.7499275803565979,9.150481332653726e-07,0.47976192831993103,0.7391522526741028,-0.037382807582616806,0.44763749837875366,0.6867660284042358,-0.06597418338060379,0.4596744179725647,0.6393939256668091,-0.09383457899093628,0.4917338192462921,0.599128007888794,-0.12032204121351242,0.44674086570739746,0.5350515842437744,-0.052407633513212204,0.42943084239959717,0.43156227469444275,-0.08755524456501007,0.4218674898147583,0.36072054505348206,-0.10782212764024734,0.41586095094680786,0.29755619168281555,-0.12019304186105728,0.4956579804420471,0.5303241014480591,-0.05871066823601723,0.5054510235786438,0.410515695810318,-0.09694504737854004,0.5155696272850037,0.3335609436035156,-0.11589515954256058,0.5228719711303711,0.2644633650779724,-0.12277700752019882,0.5392166376113892,0.5548373460769653,-0.06786824017763138,0.5272166728973389,0.5129091143608093,-0.11845124512910843,0.513643741607666,0.589553713798523,-0.11995546519756317,0.5089793801307678,0.6402745842933655,-0.10589437931776047,0.5768727660179138,0.5949419140815735,-0.0793304368853569,0.5601529479026794,0.5674101710319519,-0.11680525541305542,0.5432256460189819,0.6256504058837891,-0.1105368509888649,0.5354560613632202,0.6686999797821045,-0.09601742774248123
0.5252865552902222,0.7680923938751221,9.206302138409228e-07,0.4772646427154541,0.7482513189315796,-0.02935957908630371,0.44255560636520386,0.691931962966919,-0.053310833871364594,0.4535444676876068,0.6451891660690308,-0.07843565940856934,0.48547273874282837,0.6059563755989075,-0.1027061715722084,0.44148141145706177,0.5343269109725952,-0.04097072407603264,0.4252030849456787,0.43103501200675964,-0.07300411909818649,0.4172770380973816,0.3621029257774353,-0.09203825891017914,0.4127776622772217,0.30235806107521057,-0.10346497595310211,0.49187105894088745,0.5287796854972839,-0.050260189920663834,0.4994398355484009,0.40945807099342346,-0.08548266440629959,0.5091829299926758,0.3304899334907532,-0.10528411716222763,0.5185851454734802,0.2631683051586151,-0.11333958804607391,0.5384824275970459,0.5533317923545837,-0.06171872094273567,0.5258570313453674,0.5228275060653687,-0.1065242663025856,0.5073186159133911,0.5977654457092285,-0.10885577648878098,0.49790695309638977,0.6534782648086548,-0.09714540839195251,0.5768902897834778,0.5950528979301453,-0.0752488225698471,0.556008517742157,0.5874652862548828,-0.1089160218834877,0.5353763103485107,0.6490329504013062,-0.10335759818553925,0.5251995921134949,0.6973510980606079,-0.08989167213439941
0.5281000137329102,0.7788281440734863,9.069716497833724e-07,0.47804534435272217,0.7559928894042969,-0.029433222487568855,0.4453566074371338,0.6991508603096008,-0.05390454828739166,0.4549064040184021,0.6501865386962891,-0.07985606789588928,0.4831112325191498,0.607522189617157,-0.10429725795984268,0.4418008327484131,0.5365298986434937,-0.04019145295023918,0.42327558994293213,0.42994070053100586,-0.07201579213142395,0.41624099016189575,0.35941481590270996,-0.09053895622491837,0.4138107895851135,0.2990953028202057,-0.10137860476970673,0.49200764298439026,0.5316012501716614,-0.04956654831767082,0.49997591972351074,0.40901029109954834,-0.08427590131759644,0.510553240776062,0.328840434551239,-0.1034519299864769,0.5218303203582764,0.26182323694229126,-0.11143094301223755,0.5377925038337708,0.5572634935379028,-0.06152389198541641,0.5262696743011475,0.5258956551551819,-0.1051374152302742,0.5068871974945068,0.5974592566490173,-0.1076287031173706,0.4976116418838501,0.6487569212913513,-0.0965857282280922,0.5751678347587585,0.5999897122383118,-0.0756506398320198,0.5547346472740173,0.5816239714622498,-0.1063724160194397,0.5322719216346741,0.6355984210968018,-0.10033243894577026,0.519566535949707,0.6780089139938354,-0.08757343143224716
0.5313845872879028,0.7822309136390686,8.726333362574223e-07,0.48034313321113586,0.7570827007293701,-0.028844937682151794,0.44621339440345764,0.7025973796844482,-0.05247126892209053,0.45766565203666687,0.6556578874588013,-0.07749129831790924,0.4840184450149536,0.6150313019752502,-0.10116356611251831,0.44246894121170044,0.5426951050758362,-0.04191401228308678,0.4234692454338074,0.4336838722229004,-0.07317452132701874,0.415517657995224,0.3639763593673706,-0.09079211205244064,0.411874920129776,0.30224117636680603,-0.10094746947288513,0.49278560280799866,0.5370389223098755,-0.050991374999284744,0.49851512908935547,0.4151225686073303,-0.08447016030550003,0.5093986988067627,0.33549433946609497,-0.10240457206964493,0.5216223001480103,0.26744958758354187,-0.1100577712059021,0.537839412689209,0.5620288848876953,-0.06248745694756508,0.5309969782829285,0.53397136926651,-0.10423646867275238,0.513587474822998,0.603533148765564,-0.10690424591302872,0.5050601959228516,0.652576208114624,-0.09676490724086761,0.5742220878601074,0.6041430234909058,-0.0761779174208641,0.5598902702331543,0.589039146900177,-0.1049962118268013,0.538871169090271,0.6418826580047607,-0.09905743598937988,0.5260535478591919,0.682598352432251,-0.08711469173431396
0.5314998030662537,0.7817612290382385,8.879758297553053e-07,0.4800325036048889,0.7576577663421631,-0.030104156583547592,0.445582777261734,0.7038841247558594,-0.05447472631931305,0.4582960605621338,0.6566190123558044,-0.07994867861270905,0.4858359098434448,0.6148996949195862,-0.10382091253995895,0.4427483379840851,0.542000412940979,-0.0428624302148819,0.42403900623321533,0.433757483959198,-0.07375413179397583,0.4159596860408783,0.3637043237686157,-0.09081518650054932,0.4120788872241974,0.3022977113723755,-0.10066989809274673,0.49259206652641296,0.5369901657104492,-0.051401302218437195,0.4982823133468628,0.41501086950302124,-0.08467244356870651,0.5093134641647339,0.33572447299957275,-0.1022719070315361,0.5217369198799133,0.26864635944366455,-0.1098659411072731,0.5375627875328064,0.562350332736969,-0.06251190602779388,0.5298932194709778,0.5344099402427673,-0.10399571806192398,0.5130472779273987,0.6030855178833008,-0.10643631964921951,0.5051385164260864,0.6513485312461853,-0.09633070975542068,0.5741521120071411,0.6042563915252686,-0.07595933228731155,0.5597347617149353,0.5859920978546143,-0.10428217053413391,0.539455235004425,0.6370636820793152,-0.09819253534078598,0.52689129114151,0.6773624420166016,-0.08642618358135223
0.5315495729446411,0.7888612151145935,8.634288519715483e-07,0.4810619652271271,0.7649198174476624,-0.028325369581580162,0.44360753893852234,0.7074968814849854,-0.05087954178452492,0.4559578001499176,0.6566405892372131,-0.07456410676240921,0.48497992753982544,0.6159684658050537,-0.09734143316745758,0.4424423277378082,0.5428695678710938,-0.04242342710494995,0.4237114191055298,0.43604469299316406,-0.07284113019704819,0.4143694043159485,0.36605098843574524,-0.09037207812070847,0.40907639265060425,0.3046632707118988,-0.101104736328125,0.4924488663673401,0.5370979905128479,-0.05135611072182655,0.4959276020526886,0.413958877325058,-0.08382434397935867,0.506431519985199,0.3359606862068176,-0.1015329509973526,0.5185580253601074,0.26995906233787537,-0.10917291790246964,0.5385507345199585,0.5621291399002075,-0.06233568862080574,0.5268520712852478,0.5324668288230896,-0.10283316671848297,0.5073843598365784,0.6020232439041138,-0.10584954917430878,0.49849215149879456,0.6535351276397705,-0.09662606567144394,0.5765814781188965,0.6045575737953186,-0.07551135867834091,0.556300699710846,0.597639799118042,-0.10509122908115387,0.5346919894218445,0.6533781886100769,-0.1005878895521164,0.5235252380371094,0.6966138482093811,-0.08967381715774536
0.5339922904968262,0.7900466322898865,8.638085091661196e-07,0.4813695251941681,0.7656776905059814,-0.028443505987524986,0.44279661774635315,0.7063800096511841,-0.05084271728992462,0.4559776484966278,0.6551796197891235,-0.07443315535783768,0.4871423840522766,0.614087700843811,-0.09684449434280396,0.44267794489860535,0.5426976680755615,-0.04050987958908081,0.4241011440753937,0.43591147661209106,-0.07026512920856476,0.4149910807609558,0.36597001552581787,-0.08740919828414917,0.40975460410118103,0.30495357513427734,-0.09795180708169937,0.49245908856391907,0.536689281463623,-0.049356311559677124,0.4953303039073944,0.41279155015945435,-0.08131822198629379,0.505857527256012,0.3342518210411072,-0.09913761168718338,0.5182684659957886,0.26802846789360046,-0.10700087994337082,0.5384939312934875,0.5616627931594849,-0.06038441136479378,0.525771975517273,0.5323421955108643,-0.10036375373601913,0.5066530704498291,0.601493775844574,-0.1033635139465332,0.4978259205818176,0.6526608467102051,-0.09411259740591049,0.5762020349502563,0.6036384105682373,-0.07366925477981567,0.5541535019874573,0.5944048166275024,-0.1025276631116867,0.5331541299819946,0.6485875248908997,-0.0976262018084526,0.5219705700874329,0.6910296678543091,-0.08652874082326889
0.5298887491226196,0.7928887605667114,8.715098260836385e-07,0.47696056962013245,0.7650344967842102,-0.02634328417479992,0.4425836205482483,0.7058011293411255,-0.04863395541906357,0.4544870853424072,0.6592819690704346,-0.07295145094394684,0.48437508940696716,0.6198539137840271,-0.09631114453077316,0.44071996212005615,0.547862708568573,-0.03853539377450943,0.4211015999317169,0.43865907192230225,-0.06804192811250687,0.4114108085632324,0.3686876595020294,-0.08448345959186554,0.4069516360759735,0.3080107867717743,-0.094342902302742,0.49007147550582886,0.5415859222412109,-0.04837346076965332,0.49371784925460815,0.41722571849823,-0.0805569663643837,0.5022270679473877,0.3368039131164551,-0.09911587089300156,0.5143592953681946,0.26993829011917114,-0.10779156535863876,0.5351155400276184,0.565782904624939,-0.06026126444339752,0.5201209187507629,0.5337716341018677,-0.10008034110069275,0.5009739398956299,0.6022396087646484,-0.10357420146465302,0.49373552203178406,0.654003381729126,-0.0949113592505455,0.5720002055168152,0.6052800416946411,-0.07420149445533752,0.5451827645301819,0.5973354578018188,-0.10300006717443466,0.5237372517585754,0.6493998169898987,-0.09893722087144852,0.5135844349861145,0.6907006502151489,-0.08865512162446976
0.5287171602249146,0.7907179594039917,8.846357673064631e-07,0.4762501120567322,0.7648695707321167,-0.028050215914845467,0.4415578246116638,0.707482099533081,-0.051870591938495636,0.453895628452301,0.659798264503479,-0.07746514678001404,0.4837668836116791,0.6189897656440735,-0.1018286794424057,0.4404680132865906,0.5468689203262329,-0.04071994870901108,0.4206835627555847,0.4386570155620575,-0.07128868997097015,0.4113457202911377,0.36867618560791016,-0.08825581520795822,0.4070447087287903,0.30792930722236633,-0.09828206896781921,0.48975449800491333,0.5409775972366333,-0.05033963918685913,0.4937467873096466,0.41656187176704407,-0.08357035368680954,0.5027437806129456,0.3361777067184448,-0.10198535025119781,0.5147982239723206,0.26893189549446106,-0.11013035476207733,0.5350902080535889,0.5659936666488647,-0.062193021178245544,0.5201439261436462,0.5349554419517517,-0.10348393768072128,0.5011712312698364,0.605774998664856,-0.10630601644515991,0.49391618371009827,0.6581918001174927,-0.09650398045778275,0.5727918148040771,0.6068959832191467,-0.07619525492191315,0.546930730342865,0.5964378714561462,-0.10542793571949005,0.5254250168800354,0.6492356061935425,-0.10035258531570435,0.5150281190872192,0.6908800005912781,-0.08901028335094452
0.5251356959342957,0.7917972207069397,8.343040462932549e-07,0.47253841161727905,0.7650222778320312,-0.02643001452088356,0.4354381859302521,0.7055332660675049,-0.048393018543720245,0.4485839307308197,0.6583637595176697,-0.07257921993732452,0.4788097143173218,0.619560182094574,-0.0955481082201004,0.4318367838859558,0.5483202338218689,-0.03525575250387192,0.4125417470932007,0.4428086280822754,-0.06434924900531769,0.4023326635360718,0.37508299946784973,-0.08176420629024506,0.3963260054588318,0.31551018357276917,-0.09267357736825943,0.47955089807510376,0.5422360301017761,-0.045342303812503815,0.48205113410949707,0.42481911182403564,-0.07769735157489777,0.489278107881546,0.34727442264556885,-0.09632144868373871,0.4995369017124176,0.27984321117401123,-0.10522405058145523,0.523666262626648,0.5653182864189148,-0.057863619178533554,0.5099673867225647,0.536183774471283,-0.09812721610069275,0.49363574385643005,0.6095944046974182,-0.09974779188632965,0.4882251024246216,0.6615804433822632,-0.08958512544631958,0.5610331296920776,0.6041038036346436,-0.07267910242080688,0.5368490815162659,0.5905378460884094,-0.1012330874800682,0.5182067155838013,0.6463741064071655,-0.09509987384080887,0.5105070471763611,0.6892514824867249,-0.08334256708621979
